step	generator	AUROC	TPR_at_1pct_FPR
5	mixtral-8x7b-instruct-v0.1	0.3776	0.0000
5	o3-mini	0.5145	0.0000
5	qwen1.5-72b-chat-8bit	0.3288	0.0000
5	text-bison-002	0.2865	0.0000
5	MACRO_AVG	0.4618	0.0095
5	GLOBAL_TPR_AT_1FPR	-	0.0095
10	deepseek-r1-distill-qwen-32b	0.7931	0.0849
10	falcon3-10b-instruct	0.8362	0.0708
10	gemini-1.5-pro	0.7554	0.1034
10	gemini-2.0-flash	0.8004	0.1367
10	gemini-pro	0.8397	0.0169
10	gemini-pro-paraphrase	0.8569	0.0000
10	gpt-3.5-turbo	0.9032	0.1600
10	gpt-4-turbo	0.9095	0.0476
10	gpt-4-turbo-paraphrase	0.8710	0.0000
10	gpt-4.5-preview	0.8114	0.2000
10	gpt-4o	0.8904	0.2010
10	gpt-4o-mini	0.8685	0.2664
10	llama-2-70b-chat	0.8817	0.0000
10	llama-2-7b-chat	0.8590	0.0000
10	llama-3.1-8b-instruct	0.7906	0.0633
10	llama-3.3-70b-instruct	0.8340	0.0370
10	ministral-8b-instruct-2410	0.8546	0.0935
10	mistral-7b-instruct-v0.2	0.8908	0.0000
10	mixtral-8x7b-instruct-v0.1	0.8608	0.0143
10	o3-mini	0.8275	0.1061
10	qwen1.5-72b-chat-8bit	0.8944	0.0159
10	text-bison-002	0.8769	0.0145
10	MACRO_AVG	0.8503	0.0742
10	GLOBAL_TPR_AT_1FPR	-	0.1319
15	deepseek-r1-distill-qwen-32b	0.7617	0.1604
15	falcon3-10b-instruct	0.7969	0.1770
15	gemini-1.5-pro	0.7534	0.2138
15	gemini-2.0-flash	0.7915	0.2734
15	gemini-pro	0.8523	0.0000
15	gemini-pro-paraphrase	0.8773	0.0286
15	gpt-3.5-turbo	0.9112	0.4400
15	gpt-4-turbo	0.9433	0.0476
15	gpt-4-turbo-paraphrase	0.9127	0.0169
15	gpt-4.5-preview	0.8212	0.2222
15	gpt-4o	0.8888	0.4402
15	gpt-4o-mini	0.8662	0.3925
15	llama-2-70b-chat	0.8947	0.0000
15	llama-2-7b-chat	0.8819	0.0139
15	llama-3.1-8b-instruct	0.7828	0.2595
15	llama-3.3-70b-instruct	0.8289	0.0741
15	ministral-8b-instruct-2410	0.8276	0.2518
15	mistral-7b-instruct-v0.2	0.9051	0.0000
15	mixtral-8x7b-instruct-v0.1	0.8686	0.0000
15	o3-mini	0.8105	0.2879
15	qwen1.5-72b-chat-8bit	0.9257	0.0159
15	text-bison-002	0.9021	0.0145
15	MACRO_AVG	0.8548	0.1514
15	GLOBAL_TPR_AT_1FPR	-	0.2444
20	deepseek-r1-distill-qwen-32b	0.9363	0.5377
20	falcon3-10b-instruct	0.9660	0.7168
20	gemini-1.5-pro	0.8785	0.4759
20	gemini-2.0-flash	0.9015	0.4676
20	gemini-pro	0.9494	0.1017
20	gemini-pro-paraphrase	0.9439	0.2571
20	gpt-3.5-turbo	0.9970	0.9400
20	gpt-4-turbo	0.9929	0.6667
20	gpt-4-turbo-paraphrase	0.9744	0.3051
20	gpt-4.5-preview	0.8899	0.5333
20	gpt-4o	0.9859	0.8373
20	gpt-4o-mini	0.9775	0.8037
20	llama-2-70b-chat	0.9692	0.2000
20	llama-2-7b-chat	0.9537	0.2083
20	llama-3.1-8b-instruct	0.8817	0.4430
20	llama-3.3-70b-instruct	0.9691	0.5926
20	ministral-8b-instruct-2410	0.9698	0.6978
20	mistral-7b-instruct-v0.2	0.9678	0.2353
20	mixtral-8x7b-instruct-v0.1	0.9531	0.1286
20	o3-mini	0.9582	0.6439
20	qwen1.5-72b-chat-8bit	0.9849	0.4444
20	text-bison-002	0.9794	0.4348
20	MACRO_AVG	0.9536	0.4851
20	GLOBAL_TPR_AT_1FPR	-	0.6618
25	deepseek-r1-distill-qwen-32b	0.9836	0.8302
25	falcon3-10b-instruct	0.9928	0.9204
25	gemini-1.5-pro	0.9259	0.6276
25	gemini-2.0-flash	0.9670	0.6547
25	gemini-pro	0.9762	0.3051
25	gemini-pro-paraphrase	0.9686	0.4000
25	gpt-3.5-turbo	0.9992	0.9850
25	gpt-4-turbo	0.9987	0.9206
25	gpt-4-turbo-paraphrase	0.9879	0.5424
25	gpt-4.5-preview	0.9467	0.6000
25	gpt-4o	0.9987	0.9761
25	gpt-4o-mini	0.9971	0.9439
25	llama-2-70b-chat	0.9863	0.4769
25	llama-2-7b-chat	0.9738	0.3611
25	llama-3.1-8b-instruct	0.9358	0.5886
25	llama-3.3-70b-instruct	0.9839	0.9074
25	ministral-8b-instruct-2410	0.9911	0.8777
25	mistral-7b-instruct-v0.2	0.9836	0.5000
25	mixtral-8x7b-instruct-v0.1	0.9741	0.3286
25	o3-mini	0.9935	0.9167
25	qwen1.5-72b-chat-8bit	0.9950	0.7937
25	text-bison-002	0.9920	0.7246
25	MACRO_AVG	0.9796	0.6901
25	GLOBAL_TPR_AT_1FPR	-	0.8581
30	deepseek-r1-distill-qwen-32b	0.9952	0.9528
30	falcon3-10b-instruct	0.9967	0.9823
30	gemini-1.5-pro	0.9461	0.7862
30	gemini-2.0-flash	0.9899	0.8561
30	gemini-pro	0.9922	0.6780
30	gemini-pro-paraphrase	0.9869	0.6714
30	gpt-3.5-turbo	0.9997	0.9850
30	gpt-4-turbo	1.0000	1.0000
30	gpt-4-turbo-paraphrase	0.9951	0.7797
30	gpt-4.5-preview	0.9630	0.7556
30	gpt-4o	0.9997	0.9952
30	gpt-4o-mini	0.9995	0.9860
30	llama-2-70b-chat	0.9979	0.8769
30	llama-2-7b-chat	0.9917	0.7500
30	llama-3.1-8b-instruct	0.9542	0.6899
30	llama-3.3-70b-instruct	0.9918	0.9444
30	ministral-8b-instruct-2410	0.9970	0.9568
30	mistral-7b-instruct-v0.2	0.9955	0.7941
30	mixtral-8x7b-instruct-v0.1	0.9914	0.8143
30	o3-mini	0.9983	0.9697
30	qwen1.5-72b-chat-8bit	0.9995	0.9683
30	text-bison-002	0.9983	0.9275
30	MACRO_AVG	0.9900	0.8691
30	GLOBAL_TPR_AT_1FPR	-	0.9429
35	deepseek-r1-distill-qwen-32b	0.9990	0.9811
35	falcon3-10b-instruct	0.9986	0.9912
35	gemini-1.5-pro	0.9610	0.8414
35	gemini-2.0-flash	0.9982	0.9568
35	gemini-pro	0.9897	0.5424
35	gemini-pro-paraphrase	0.9863	0.5429
35	gpt-3.5-turbo	0.9998	1.0000
35	gpt-4-turbo	1.0000	1.0000
35	gpt-4-turbo-paraphrase	0.9931	0.6780
35	gpt-4.5-preview	0.9921	0.8444
35	gpt-4o	0.9998	0.9952
35	gpt-4o-mini	0.9999	1.0000
35	llama-2-70b-chat	0.9948	0.7538
35	llama-2-7b-chat	0.9888	0.6389
35	llama-3.1-8b-instruct	0.9804	0.7975
35	llama-3.3-70b-instruct	0.9979	0.9444
35	ministral-8b-instruct-2410	0.9988	0.9640
35	mistral-7b-instruct-v0.2	0.9920	0.6912
35	mixtral-8x7b-instruct-v0.1	0.9898	0.7143
35	o3-mini	0.9997	0.9848
35	qwen1.5-72b-chat-8bit	0.9995	0.9683
35	text-bison-002	0.9975	0.8986
35	MACRO_AVG	0.9935	0.8513
35	GLOBAL_TPR_AT_1FPR	-	0.9615
40	deepseek-r1-distill-qwen-32b	0.9969	0.9434
40	falcon3-10b-instruct	0.9975	0.9823
40	gemini-1.5-pro	0.9527	0.7862
40	gemini-2.0-flash	0.9950	0.8705
40	gemini-pro	0.9977	0.8983
40	gemini-pro-paraphrase	0.9933	0.7857
40	gpt-3.5-turbo	0.9999	0.9950
40	gpt-4-turbo	0.9997	0.9841
40	gpt-4-turbo-paraphrase	0.9986	0.9661
40	gpt-4.5-preview	0.9783	0.8000
40	gpt-4o	0.9996	0.9904
40	gpt-4o-mini	0.9995	0.9860
40	llama-2-70b-chat	1.0000	1.0000
40	llama-2-7b-chat	0.9975	0.8611
40	llama-3.1-8b-instruct	0.9613	0.6646
40	llama-3.3-70b-instruct	0.9969	0.9444
40	ministral-8b-instruct-2410	0.9975	0.9424
40	mistral-7b-instruct-v0.2	0.9991	0.9412
40	mixtral-8x7b-instruct-v0.1	0.9965	0.9000
40	o3-mini	0.9991	0.9848
40	qwen1.5-72b-chat-8bit	1.0000	1.0000
40	text-bison-002	0.9996	0.9710
40	MACRO_AVG	0.9935	0.9181
40	GLOBAL_TPR_AT_1FPR	-	0.9481
45	deepseek-r1-distill-qwen-32b	0.9989	0.9717
45	falcon3-10b-instruct	0.9986	0.9823
45	gemini-1.5-pro	0.9664	0.8345
45	gemini-2.0-flash	0.9989	0.9568
45	gemini-pro	0.9963	0.8305
45	gemini-pro-paraphrase	0.9906	0.7286
45	gpt-3.5-turbo	0.9999	0.9950
45	gpt-4-turbo	1.0000	1.0000
45	gpt-4-turbo-paraphrase	0.9971	0.9322
45	gpt-4.5-preview	0.9956	0.8667
45	gpt-4o	0.9997	0.9904
45	gpt-4o-mini	0.9998	0.9953
45	llama-2-70b-chat	0.9998	0.9846
45	llama-2-7b-chat	0.9956	0.7917
45	llama-3.1-8b-instruct	0.9873	0.7722
45	llama-3.3-70b-instruct	0.9993	0.9630
45	ministral-8b-instruct-2410	0.9986	0.9568
45	mistral-7b-instruct-v0.2	0.9978	0.9118
45	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
45	o3-mini	0.9998	0.9924
45	qwen1.5-72b-chat-8bit	1.0000	1.0000
45	text-bison-002	0.9998	0.9855
45	MACRO_AVG	0.9960	0.9214
45	GLOBAL_TPR_AT_1FPR	-	0.9606
50	deepseek-r1-distill-qwen-32b	0.9989	0.9717
50	falcon3-10b-instruct	0.9986	0.9823
50	gemini-1.5-pro	0.9664	0.8345
50	gemini-2.0-flash	0.9989	0.9568
50	gemini-pro	0.9963	0.8305
50	gemini-pro-paraphrase	0.9906	0.7286
50	gpt-3.5-turbo	0.9999	0.9950
50	gpt-4-turbo	1.0000	1.0000
50	gpt-4-turbo-paraphrase	0.9971	0.9322
50	gpt-4.5-preview	0.9956	0.8667
50	gpt-4o	0.9997	0.9904
50	gpt-4o-mini	0.9998	0.9953
50	llama-2-70b-chat	0.9998	0.9846
50	llama-2-7b-chat	0.9956	0.7917
50	llama-3.1-8b-instruct	0.9873	0.7722
50	llama-3.3-70b-instruct	0.9993	0.9630
50	ministral-8b-instruct-2410	0.9986	0.9568
50	mistral-7b-instruct-v0.2	0.9978	0.9118
50	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
50	o3-mini	0.9998	0.9924
50	qwen1.5-72b-chat-8bit	1.0000	1.0000
50	text-bison-002	0.9998	0.9855
50	MACRO_AVG	0.9960	0.9214
50	GLOBAL_TPR_AT_1FPR	-	0.9606
55	deepseek-r1-distill-qwen-32b	0.9989	0.9717
55	falcon3-10b-instruct	0.9986	0.9823
55	gemini-1.5-pro	0.9664	0.8345
55	gemini-2.0-flash	0.9989	0.9568
55	gemini-pro	0.9963	0.8305
55	gemini-pro-paraphrase	0.9906	0.7286
55	gpt-3.5-turbo	0.9999	0.9950
55	gpt-4-turbo	1.0000	1.0000
55	gpt-4-turbo-paraphrase	0.9971	0.9322
55	gpt-4.5-preview	0.9956	0.8667
55	gpt-4o	0.9997	0.9904
55	gpt-4o-mini	0.9998	0.9953
55	llama-2-70b-chat	0.9998	0.9846
55	llama-2-7b-chat	0.9956	0.7917
55	llama-3.1-8b-instruct	0.9873	0.7722
55	llama-3.3-70b-instruct	0.9993	0.9630
55	ministral-8b-instruct-2410	0.9986	0.9568
55	mistral-7b-instruct-v0.2	0.9978	0.9118
55	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
55	o3-mini	0.9998	0.9924
55	qwen1.5-72b-chat-8bit	1.0000	1.0000
55	text-bison-002	0.9998	0.9855
55	MACRO_AVG	0.9960	0.9214
55	GLOBAL_TPR_AT_1FPR	-	0.9606
60	deepseek-r1-distill-qwen-32b	0.9989	0.9717
60	falcon3-10b-instruct	0.9986	0.9823
60	gemini-1.5-pro	0.9664	0.8345
60	gemini-2.0-flash	0.9989	0.9568
60	gemini-pro	0.9963	0.8305
60	gemini-pro-paraphrase	0.9906	0.7286
60	gpt-3.5-turbo	0.9999	0.9950
60	gpt-4-turbo	1.0000	1.0000
60	gpt-4-turbo-paraphrase	0.9971	0.9322
60	gpt-4.5-preview	0.9956	0.8667
60	gpt-4o	0.9997	0.9904
60	gpt-4o-mini	0.9998	0.9953
60	llama-2-70b-chat	0.9998	0.9846
60	llama-2-7b-chat	0.9956	0.7917
60	llama-3.1-8b-instruct	0.9873	0.7722
60	llama-3.3-70b-instruct	0.9993	0.9630
60	ministral-8b-instruct-2410	0.9986	0.9568
60	mistral-7b-instruct-v0.2	0.9978	0.9118
60	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
60	o3-mini	0.9998	0.9924
60	qwen1.5-72b-chat-8bit	1.0000	1.0000
60	text-bison-002	0.9998	0.9855
60	MACRO_AVG	0.9960	0.9214
60	GLOBAL_TPR_AT_1FPR	-	0.9606
65	deepseek-r1-distill-qwen-32b	0.9989	0.9717
65	falcon3-10b-instruct	0.9986	0.9823
65	gemini-1.5-pro	0.9664	0.8345
65	gemini-2.0-flash	0.9989	0.9568
65	gemini-pro	0.9963	0.8305
65	gemini-pro-paraphrase	0.9906	0.7286
65	gpt-3.5-turbo	0.9999	0.9950
65	gpt-4-turbo	1.0000	1.0000
65	gpt-4-turbo-paraphrase	0.9971	0.9322
65	gpt-4.5-preview	0.9956	0.8667
65	gpt-4o	0.9997	0.9904
65	gpt-4o-mini	0.9998	0.9953
65	llama-2-70b-chat	0.9998	0.9846
65	llama-2-7b-chat	0.9956	0.7917
65	llama-3.1-8b-instruct	0.9873	0.7722
65	llama-3.3-70b-instruct	0.9993	0.9630
65	ministral-8b-instruct-2410	0.9986	0.9568
65	mistral-7b-instruct-v0.2	0.9978	0.9118
65	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
65	o3-mini	0.9998	0.9924
65	qwen1.5-72b-chat-8bit	1.0000	1.0000
65	text-bison-002	0.9998	0.9855
65	MACRO_AVG	0.9960	0.9214
65	GLOBAL_TPR_AT_1FPR	-	0.9606
70	deepseek-r1-distill-qwen-32b	0.9989	0.9717
70	falcon3-10b-instruct	0.9986	0.9823
70	gemini-1.5-pro	0.9664	0.8345
70	gemini-2.0-flash	0.9989	0.9568
70	gemini-pro	0.9963	0.8305
70	gemini-pro-paraphrase	0.9906	0.7286
70	gpt-3.5-turbo	0.9999	0.9950
70	gpt-4-turbo	1.0000	1.0000
70	gpt-4-turbo-paraphrase	0.9971	0.9322
70	gpt-4.5-preview	0.9956	0.8667
70	gpt-4o	0.9997	0.9904
70	gpt-4o-mini	0.9998	0.9953
70	llama-2-70b-chat	0.9998	0.9846
70	llama-2-7b-chat	0.9956	0.7917
70	llama-3.1-8b-instruct	0.9873	0.7722
70	llama-3.3-70b-instruct	0.9993	0.9630
70	ministral-8b-instruct-2410	0.9986	0.9568
70	mistral-7b-instruct-v0.2	0.9978	0.9118
70	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
70	o3-mini	0.9998	0.9924
70	qwen1.5-72b-chat-8bit	1.0000	1.0000
70	text-bison-002	0.9998	0.9855
70	MACRO_AVG	0.9960	0.9214
70	GLOBAL_TPR_AT_1FPR	-	0.9606
75	deepseek-r1-distill-qwen-32b	0.9989	0.9717
75	falcon3-10b-instruct	0.9986	0.9823
75	gemini-1.5-pro	0.9664	0.8345
75	gemini-2.0-flash	0.9989	0.9568
75	gemini-pro	0.9963	0.8305
75	gemini-pro-paraphrase	0.9906	0.7286
75	gpt-3.5-turbo	0.9999	0.9950
75	gpt-4-turbo	1.0000	1.0000
75	gpt-4-turbo-paraphrase	0.9971	0.9322
75	gpt-4.5-preview	0.9956	0.8667
75	gpt-4o	0.9997	0.9904
75	gpt-4o-mini	0.9998	0.9953
75	llama-2-70b-chat	0.9998	0.9846
75	llama-2-7b-chat	0.9956	0.7917
75	llama-3.1-8b-instruct	0.9873	0.7722
75	llama-3.3-70b-instruct	0.9993	0.9630
75	ministral-8b-instruct-2410	0.9986	0.9568
75	mistral-7b-instruct-v0.2	0.9978	0.9118
75	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
75	o3-mini	0.9998	0.9924
75	qwen1.5-72b-chat-8bit	1.0000	1.0000
75	text-bison-002	0.9998	0.9855
75	MACRO_AVG	0.9960	0.9214
75	GLOBAL_TPR_AT_1FPR	-	0.9606
80	deepseek-r1-distill-qwen-32b	0.9989	0.9717
80	falcon3-10b-instruct	0.9986	0.9823
80	gemini-1.5-pro	0.9664	0.8345
80	gemini-2.0-flash	0.9989	0.9568
80	gemini-pro	0.9963	0.8305
80	gemini-pro-paraphrase	0.9906	0.7286
80	gpt-3.5-turbo	0.9999	0.9950
80	gpt-4-turbo	1.0000	1.0000
80	gpt-4-turbo-paraphrase	0.9971	0.9322
80	gpt-4.5-preview	0.9956	0.8667
80	gpt-4o	0.9997	0.9904
80	gpt-4o-mini	0.9998	0.9953
80	llama-2-70b-chat	0.9998	0.9846
80	llama-2-7b-chat	0.9956	0.7917
80	llama-3.1-8b-instruct	0.9873	0.7722
80	llama-3.3-70b-instruct	0.9993	0.9630
80	ministral-8b-instruct-2410	0.9986	0.9568
80	mistral-7b-instruct-v0.2	0.9978	0.9118
80	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
80	o3-mini	0.9998	0.9924
80	qwen1.5-72b-chat-8bit	1.0000	1.0000
80	text-bison-002	0.9998	0.9855
80	MACRO_AVG	0.9960	0.9214
80	GLOBAL_TPR_AT_1FPR	-	0.9606
85	deepseek-r1-distill-qwen-32b	0.9989	0.9717
85	falcon3-10b-instruct	0.9986	0.9823
85	gemini-1.5-pro	0.9664	0.8345
85	gemini-2.0-flash	0.9989	0.9568
85	gemini-pro	0.9963	0.8305
85	gemini-pro-paraphrase	0.9906	0.7286
85	gpt-3.5-turbo	0.9999	0.9950
85	gpt-4-turbo	1.0000	1.0000
85	gpt-4-turbo-paraphrase	0.9971	0.9322
85	gpt-4.5-preview	0.9956	0.8667
85	gpt-4o	0.9997	0.9904
85	gpt-4o-mini	0.9998	0.9953
85	llama-2-70b-chat	0.9998	0.9846
85	llama-2-7b-chat	0.9956	0.7917
85	llama-3.1-8b-instruct	0.9873	0.7722
85	llama-3.3-70b-instruct	0.9993	0.9630
85	ministral-8b-instruct-2410	0.9986	0.9568
85	mistral-7b-instruct-v0.2	0.9978	0.9118
85	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
85	o3-mini	0.9998	0.9924
85	qwen1.5-72b-chat-8bit	1.0000	1.0000
85	text-bison-002	0.9998	0.9855
85	MACRO_AVG	0.9960	0.9214
85	GLOBAL_TPR_AT_1FPR	-	0.9606
90	deepseek-r1-distill-qwen-32b	0.9989	0.9717
90	falcon3-10b-instruct	0.9986	0.9823
90	gemini-1.5-pro	0.9664	0.8345
90	gemini-2.0-flash	0.9989	0.9568
90	gemini-pro	0.9963	0.8305
90	gemini-pro-paraphrase	0.9906	0.7286
90	gpt-3.5-turbo	0.9999	0.9950
90	gpt-4-turbo	1.0000	1.0000
90	gpt-4-turbo-paraphrase	0.9971	0.9322
90	gpt-4.5-preview	0.9956	0.8667
90	gpt-4o	0.9997	0.9904
90	gpt-4o-mini	0.9998	0.9953
90	llama-2-70b-chat	0.9998	0.9846
90	llama-2-7b-chat	0.9956	0.7917
90	llama-3.1-8b-instruct	0.9873	0.7722
90	llama-3.3-70b-instruct	0.9993	0.9630
90	ministral-8b-instruct-2410	0.9986	0.9568
90	mistral-7b-instruct-v0.2	0.9978	0.9118
90	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
90	o3-mini	0.9998	0.9924
90	qwen1.5-72b-chat-8bit	1.0000	1.0000
90	text-bison-002	0.9998	0.9855
90	MACRO_AVG	0.9960	0.9214
90	GLOBAL_TPR_AT_1FPR	-	0.9606
95	deepseek-r1-distill-qwen-32b	0.9989	0.9717
95	falcon3-10b-instruct	0.9986	0.9823
95	gemini-1.5-pro	0.9664	0.8345
95	gemini-2.0-flash	0.9989	0.9568
95	gemini-pro	0.9963	0.8305
95	gemini-pro-paraphrase	0.9906	0.7286
95	gpt-3.5-turbo	0.9999	0.9950
95	gpt-4-turbo	1.0000	1.0000
95	gpt-4-turbo-paraphrase	0.9971	0.9322
95	gpt-4.5-preview	0.9956	0.8667
95	gpt-4o	0.9997	0.9904
95	gpt-4o-mini	0.9998	0.9953
95	llama-2-70b-chat	0.9998	0.9846
95	llama-2-7b-chat	0.9956	0.7917
95	llama-3.1-8b-instruct	0.9873	0.7722
95	llama-3.3-70b-instruct	0.9993	0.9630
95	ministral-8b-instruct-2410	0.9986	0.9568
95	mistral-7b-instruct-v0.2	0.9978	0.9118
95	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
95	o3-mini	0.9998	0.9924
95	qwen1.5-72b-chat-8bit	1.0000	1.0000
95	text-bison-002	0.9998	0.9855
95	MACRO_AVG	0.9960	0.9214
95	GLOBAL_TPR_AT_1FPR	-	0.9606
100	deepseek-r1-distill-qwen-32b	0.9989	0.9717
100	falcon3-10b-instruct	0.9986	0.9823
100	gemini-1.5-pro	0.9664	0.8345
100	gemini-2.0-flash	0.9989	0.9568
100	gemini-pro	0.9963	0.8305
100	gemini-pro-paraphrase	0.9906	0.7286
100	gpt-3.5-turbo	0.9999	0.9950
100	gpt-4-turbo	1.0000	1.0000
100	gpt-4-turbo-paraphrase	0.9971	0.9322
100	gpt-4.5-preview	0.9956	0.8667
100	gpt-4o	0.9997	0.9904
100	gpt-4o-mini	0.9998	0.9953
100	llama-2-70b-chat	0.9998	0.9846
100	llama-2-7b-chat	0.9956	0.7917
100	llama-3.1-8b-instruct	0.9873	0.7722
100	llama-3.3-70b-instruct	0.9993	0.9630
100	ministral-8b-instruct-2410	0.9986	0.9568
100	mistral-7b-instruct-v0.2	0.9978	0.9118
100	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
100	o3-mini	0.9998	0.9924
100	qwen1.5-72b-chat-8bit	1.0000	1.0000
100	text-bison-002	0.9998	0.9855
100	MACRO_AVG	0.9960	0.9214
100	GLOBAL_TPR_AT_1FPR	-	0.9606
105	deepseek-r1-distill-qwen-32b	0.9989	0.9717
105	falcon3-10b-instruct	0.9986	0.9823
105	gemini-1.5-pro	0.9664	0.8345
105	gemini-2.0-flash	0.9989	0.9568
105	gemini-pro	0.9963	0.8305
105	gemini-pro-paraphrase	0.9906	0.7286
105	gpt-3.5-turbo	0.9999	0.9950
105	gpt-4-turbo	1.0000	1.0000
105	gpt-4-turbo-paraphrase	0.9971	0.9322
105	gpt-4.5-preview	0.9956	0.8667
105	gpt-4o	0.9997	0.9904
105	gpt-4o-mini	0.9998	0.9953
105	llama-2-70b-chat	0.9998	0.9846
105	llama-2-7b-chat	0.9956	0.7917
105	llama-3.1-8b-instruct	0.9873	0.7722
105	llama-3.3-70b-instruct	0.9993	0.9630
105	ministral-8b-instruct-2410	0.9986	0.9568
105	mistral-7b-instruct-v0.2	0.9978	0.9118
105	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
105	o3-mini	0.9998	0.9924
105	qwen1.5-72b-chat-8bit	1.0000	1.0000
105	text-bison-002	0.9998	0.9855
105	MACRO_AVG	0.9960	0.9214
105	GLOBAL_TPR_AT_1FPR	-	0.9606
110	deepseek-r1-distill-qwen-32b	0.9989	0.9717
110	falcon3-10b-instruct	0.9986	0.9823
110	gemini-1.5-pro	0.9664	0.8345
110	gemini-2.0-flash	0.9989	0.9568
110	gemini-pro	0.9963	0.8305
110	gemini-pro-paraphrase	0.9906	0.7286
110	gpt-3.5-turbo	0.9999	0.9950
110	gpt-4-turbo	1.0000	1.0000
110	gpt-4-turbo-paraphrase	0.9971	0.9322
110	gpt-4.5-preview	0.9956	0.8667
110	gpt-4o	0.9997	0.9904
110	gpt-4o-mini	0.9998	0.9953
110	llama-2-70b-chat	0.9998	0.9846
110	llama-2-7b-chat	0.9956	0.7917
110	llama-3.1-8b-instruct	0.9873	0.7722
110	llama-3.3-70b-instruct	0.9993	0.9630
110	ministral-8b-instruct-2410	0.9986	0.9568
110	mistral-7b-instruct-v0.2	0.9978	0.9118
110	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
110	o3-mini	0.9998	0.9924
110	qwen1.5-72b-chat-8bit	1.0000	1.0000
110	text-bison-002	0.9998	0.9855
110	MACRO_AVG	0.9960	0.9214
110	GLOBAL_TPR_AT_1FPR	-	0.9606
115	deepseek-r1-distill-qwen-32b	0.9989	0.9717
115	falcon3-10b-instruct	0.9986	0.9823
115	gemini-1.5-pro	0.9664	0.8345
115	gemini-2.0-flash	0.9989	0.9568
115	gemini-pro	0.9963	0.8305
115	gemini-pro-paraphrase	0.9906	0.7286
115	gpt-3.5-turbo	0.9999	0.9950
115	gpt-4-turbo	1.0000	1.0000
115	gpt-4-turbo-paraphrase	0.9971	0.9322
115	gpt-4.5-preview	0.9956	0.8667
115	gpt-4o	0.9997	0.9904
115	gpt-4o-mini	0.9998	0.9953
115	llama-2-70b-chat	0.9998	0.9846
115	llama-2-7b-chat	0.9956	0.7917
115	llama-3.1-8b-instruct	0.9873	0.7722
115	llama-3.3-70b-instruct	0.9993	0.9630
115	ministral-8b-instruct-2410	0.9986	0.9568
115	mistral-7b-instruct-v0.2	0.9978	0.9118
115	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
115	o3-mini	0.9998	0.9924
115	qwen1.5-72b-chat-8bit	1.0000	1.0000
115	text-bison-002	0.9998	0.9855
115	MACRO_AVG	0.9960	0.9214
115	GLOBAL_TPR_AT_1FPR	-	0.9606
120	deepseek-r1-distill-qwen-32b	0.9989	0.9717
